spots,legs,eyes,arms,colour_green,stim_id,danger_true,block,trial_in_block,trial_within_subject,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
0,1,0,0,1,19,0,1,17,17,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3918018585490887,1,0,0.5294117647058824
0,0,0,1,1,25,0,1,18,18,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37700352438524287,0,1,0.5555555555555556
0,0,1,0,1,21,0,1,19,19,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5882276892747149,1,0,0.5263157894736842
1,1,0,0,1,20,0,1,20,20,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40638175456764347,0,1,0.55
0,1,1,1,0,15,0,1,21,21,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5776703807719852,1,0,0.5238095238095238
0,1,1,0,0,7,0,1,22,22,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5723809925038669,1,0,0.5
0,1,0,0,0,3,0,1,23,23,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.39033326166437543,0,1,0.5217391304347826
0,0,0,0,0,1,0,1,24,24,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3899379114367948,0,1,0.5416666666666666
1,0,0,1,0,10,0,1,25,25,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41051038648482,1,0,0.52
0,0,1,1,1,29,0,1,26,26,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5727324273611798,1,0,0.5
0,1,1,0,1,23,0,1,27,27,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5674562528348044,1,0,0.48148148148148145
0,1,0,1,0,11,0,1,28,28,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38449957939217555,0,1,0.5
0,1,0,1,1,27,0,1,29,29,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3795081895059768,0,1,0.5172413793103449
1,0,0,0,1,18,0,1,30,30,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4169981301124885,1,0,0.5
0,0,0,0,1,17,0,1,31,31,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38383593728809906,0,1,0.5161290322580645
1,1,1,1,1,32,1,1,32,32,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6005860556293083,0,0,0.5
1,0,1,0,0,6,1,2,1,33,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.60603191345867935,0,0,0.48484848484848486
1,1,1,0,1,24,1,2,2,34,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.604638776354356,1,1,0.5
1,1,1,0,0,8,1,2,3,35,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6082794684838906,1,1,0.5142857142857142
1,0,0,1,0,10,0,2,4,36,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40348881029716693,0,1,0.5277777777777778
1,1,1,1,1,32,1,2,5,37,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6047251889294852,1,1,0.5405405405405406
0,0,1,0,1,21,0,2,6,38,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5731356789394365,1,0,0.5263157894736842
1,0,0,0,1,18,0,2,7,39,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4074533711375687,1,0,0.5128205128205128
1,1,1,1,0,16,1,2,8,40,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6075927565507954,1,1,0.525
0,1,1,0,1,23,0,2,9,41,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5737432091397731,0,1,0.5365853658536586
1,1,0,0,1,20,0,2,10,42,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41166062099239004,1,0,0.5238095238095238
1,0,0,0,0,2,0,2,11,43,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4056369024833614,0,1,0.5348837209302325
1,0,1,1,1,30,1,2,12,44,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6001867548473098,0,0,0.5227272727272727
1,1,0,1,0,12,0,2,13,45,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4094501130756729,1,0,0.5111111111111111
0,0,1,1,1,29,0,2,14,46,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5724269637730981,0,1,0.5217391304347826
0,1,0,1,0,11,0,2,15,47,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38435818436319363,0,1,0.5319148936170213
1,1,0,0,0,4,0,2,16,48,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40674419747281554,1,0,0.5208333333333334
0,0,1,0,0,5,0,2,17,49,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5715900329763488,0,1,0.5306122448979592
0,0,1,1,0,13,0,2,18,50,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5688821086223218,0,1,0.54
1,0,1,1,0,14,1,2,19,51,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5982529335378834,1,1,0.5490196078431373
0,1,0,1,1,27,0,2,20,52,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3856282811206923,0,1,0.5576923076923077
0,1,0,0,0,3,0,2,21,53,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38151567882475496,0,1,0.5660377358490566
0,1,1,0,0,7,0,2,22,54,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5701138631771894,0,1,0.5740740740740741
1,0,1,0,1,22,1,2,23,55,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5986708003073283,1,1,0.5818181818181818
0,0,0,0,0,1,0,2,24,56,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3808346141498037,1,0,0.5714285714285714
0,0,0,1,1,25,0,2,25,57,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3832262846002507,0,1,0.5789473684210527
0,1,1,1,0,15,0,2,26,58,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5701849509416455,0,1,0.5862068965517241
0,0,0,1,0,9,0,2,27,59,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3804066539411606,1,0,0.576271186440678
0,0,0,0,1,17,0,2,28,60,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3807525979966552,1,0,0.5666666666666667
0,1,0,0,1,19,0,2,29,61,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37952904494278306,0,1,0.5737704918032787
1,0,0,1,1,26,0,2,30,62,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4089209617503345,0,1,0.5806451612903226
0,1,1,1,1,31,0,2,31,63,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5731819558899015,0,1,0.5873015873015873
1,1,0,1,1,28,0,2,32,64,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40904508195973094,1,0,0.578125
1,0,1,0,1,22,1,3,1,65,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.60603191345867935,1,1,0.5846153846153846
0,1,0,1,1,27,0,3,2,66,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37705973868359677,1,0,0.5757575757575758
0,1,0,0,1,19,0,3,3,67,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37709603824231713,1,0,0.5671641791044776
1,0,1,0,0,6,1,3,4,68,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6096741075049291,1,1,0.5735294117647058
1,1,0,1,1,28,0,3,5,69,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40176167714470556,0,1,0.5797101449275363
0,1,0,1,0,11,0,3,6,70,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3725007673052172,0,1,0.5857142857142857
1,0,1,1,0,14,1,3,7,71,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6106903019325626,1,1,0.5915492957746479
0,0,0,0,0,1,0,3,8,72,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37946762210350954,0,1,0.5972222222222222
1,1,1,0,0,8,1,3,9,73,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6101993398188418,0,0,0.589041095890411
1,0,0,1,0,10,0,3,10,74,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4052675236166489,0,1,0.5945945945945946
0,0,1,1,0,13,0,3,11,75,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5775948910561747,1,0,0.5866666666666667
1,1,1,1,1,32,1,3,12,76,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6057710908938171,0,0,0.5789473684210527
0,0,1,0,0,5,0,3,13,77,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5762752899925089,0,1,0.5844155844155844
0,1,0,0,0,3,0,3,14,78,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37649742152373106,1,0,0.5769230769230769
0,0,0,0,1,17,0,3,15,79,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3768296247520495,1,0,0.569620253164557
0,1,1,1,0,15,0,3,16,80,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5727055001233572,1,0,0.5625
0,0,0,1,0,9,0,3,17,81,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37595497739763584,1,0,0.5555555555555556
1,0,0,1,1,26,0,3,18,82,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4054246141485028,0,1,0.5609756097560976
0,0,1,1,1,29,0,3,19,83,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5729325350269514,0,1,0.5662650602409639
0,0,0,1,1,25,0,3,20,84,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3745012453581649,1,0,0.5595238095238095
1,1,0,1,0,12,0,3,21,85,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4046573440092277,0,1,0.5647058823529412
1,1,1,1,0,16,1,3,22,86,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6078148831936319,1,1,0.5697674418604651
0,0,1,0,1,21,0,3,23,87,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5733690714351724,1,0,0.5632183908045977
0,1,1,0,1,23,0,3,24,88,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.572256458328876,0,1,0.5681818181818182
1,1,0,0,0,4,0,3,25,89,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4098165929451805,0,1,0.5730337078651685
0,1,1,0,0,7,0,3,26,90,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5724557886932633,0,1,0.5777777777777777
1,1,1,0,1,24,1,3,27,91,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6053065759649506,1,1,0.5824175824175825
0,1,1,1,1,31,0,3,28,92,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5689727298889804,0,1,0.5869565217391305
1,0,0,0,1,18,0,3,29,93,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.409994848103685,1,0,0.5806451612903226
1,0,1,1,1,30,1,3,30,94,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6030273601733754,0,0,0.574468085106383
1,1,0,0,1,20,0,3,31,95,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40892529192313626,0,1,0.5789473684210527
1,0,0,0,0,2,0,3,32,96,68,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40826376387877333,1,0,0.5729166666666666
1,1,0,0,0,4,0,1,1,1,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,0,0
0,1,0,0,1,19,0,1,2,2,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,0,0
1,0,0,1,0,10,0,1,3,3,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,0.3333333333333333
1,1,1,1,0,16,1,1,4,4,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,0,0.25
1,0,1,1,0,14,1,1,5,5,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6652348413239394,0,0,0.2
1,1,1,0,1,24,1,1,6,6,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6256441801579047,1,1,0.3333333333333333
0,0,1,0,0,5,0,1,7,7,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6305219119955129,1,0,0.2857142857142857
0,0,1,1,0,13,0,1,8,8,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5903823769420998,1,0,0.25
0,0,1,1,1,29,0,1,9,9,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5618283626759019,1,0,0.2222222222222222
1,1,0,1,1,28,0,1,10,10,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.43945355079114434,1,0,0.2
0,1,1,1,0,15,0,1,11,11,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5699029309747283,1,0,0.18181818181818182
0,0,0,0,1,17,0,1,12,12,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3960557609504359,0,1,0.25
0,1,1,0,1,23,0,1,13,13,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5577585722617691,0,1,0.3076923076923077
1,1,0,0,1,20,0,1,14,14,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4241043493268546,0,1,0.35714285714285715
0,1,0,1,0,11,0,1,15,15,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40953727309155796,0,1,0.4
0,0,0,1,0,9,0,1,16,16,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3974721386117203,0,1,0.4375
1,1,0,1,0,12,0,1,17,17,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.42304648725052463,0,1,0.47058823529411764
0,1,1,0,0,7,0,1,18,18,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5699527257222515,1,0,0.4444444444444444
0,0,1,0,1,21,0,1,19,19,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5524852187107699,1,0,0.42105263157894735
0,0,0,1,1,25,0,1,20,20,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3899608385311151,0,1,0.45
1,1,1,0,0,8,1,1,21,21,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.597502267508019,0,0,0.42857142857142855
1,0,1,1,1,30,1,1,22,22,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5839375668962921,0,0,0.4090909090909091
1,0,1,0,0,6,1,1,23,23,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5918964734411851,1,1,0.43478260869565216
0,1,0,0,0,3,0,1,24,24,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3910447078999213,1,0,0.4166666666666667
0,0,0,0,0,1,0,1,25,25,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3885220804295309,1,0,0.4
0,1,0,1,1,27,0,1,26,26,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3779690801690698,0,1,0.4230769230769231
1,1,1,1,1,32,1,1,27,27,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6020330938715268,0,0,0.4074074074074074
1,0,0,0,0,2,0,1,28,28,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41085262060819455,0,1,0.42857142857142855
0,1,1,1,1,31,0,1,29,29,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5738735126783465,1,0,0.41379310344827586
1,0,0,0,1,18,0,1,30,30,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40967437997478134,1,0,0.4
1,0,1,0,1,22,1,1,31,31,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5993805976988453,1,1,0.41935483870967744
1,0,0,1,1,26,0,1,32,32,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41147595351954414,1,0,0.40625
0,1,0,1,0,11,0,2,1,33,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37778415465979015,0,1,0.42424242424242425
1,0,0,1,1,26,0,2,2,34,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40605598799601206,1,0,0.4117647058823529
0,0,0,0,0,1,0,2,3,35,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37592092542379985,0,1,0.42857142857142855
0,0,1,0,1,21,0,2,4,36,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5767476863778254,1,0,0.4166666666666667
0,0,0,1,1,25,0,2,5,37,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3752764943577195,0,1,0.43243243243243246
0,1,0,1,1,27,0,2,6,38,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3745367773816223,0,1,0.4473684210526316
0,0,1,0,0,5,0,2,7,39,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5754467002686904,0,1,0.46153846153846156
0,0,1,1,0,13,0,2,8,40,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.570437631025777,0,1,0.475
1,1,1,1,0,16,1,2,9,41,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6067605085901372,1,1,0.4878048780487805
0,1,0,0,1,19,0,2,10,42,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37848620352584583,0,1,0.5
1,1,0,0,0,4,0,2,11,43,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4117841275086576,0,1,0.5116279069767442
1,0,0,1,0,10,0,2,12,44,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4077237905094502,1,0,0.5
1,1,0,1,1,28,0,2,13,45,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4065423195130436,0,1,0.5111111111111111
1,1,1,0,0,8,1,2,14,46,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6127910581042111,0,0,0.5
1,1,0,1,0,12,0,2,15,47,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4077481022931812,0,1,0.5106382978723404
0,1,1,0,1,23,0,2,16,48,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5783771414978812,0,1,0.5208333333333334
1,0,0,0,0,2,0,2,17,49,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4056553813869876,0,1,0.5306122448979592
0,0,0,0,1,17,0,2,18,50,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3715090165107517,0,1,0.54
0,0,1,1,1,29,0,2,19,51,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5708397263506985,1,0,0.5294117647058824
1,1,1,0,1,24,1,2,20,52,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6091390666068186,1,1,0.5384615384615384
0,1,1,0,0,7,0,2,21,53,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5804641442409787,1,0,0.5283018867924528
1,1,0,0,1,20,0,2,22,54,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41090681656964756,0,1,0.5370370370370371
0,0,0,1,0,9,0,2,23,55,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3744037478633097,0,1,0.5454545454545454
1,0,0,0,1,18,0,2,24,56,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4015133196706265,0,1,0.5535714285714286
1,0,1,0,1,22,1,2,25,57,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6040650231007993,1,1,0.5614035087719298
1,0,1,1,0,14,1,2,26,58,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6046933704817334,1,1,0.5689655172413793
0,1,0,0,0,3,0,2,27,59,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3791552327111,1,0,0.559322033898305
0,1,1,1,1,31,0,2,28,60,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5757631260785133,0,1,0.5666666666666667
1,1,1,1,1,32,1,2,29,61,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6072209878984661,0,0,0.5573770491803278
1,0,1,0,0,6,1,2,30,62,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.605858058750064,0,0,0.5483870967741935
1,0,1,1,1,30,1,2,31,63,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6051378564854777,1,1,0.5555555555555556
0,1,1,1,0,15,0,2,32,64,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5739477303418907,0,1,0.5625
0,1,1,0,0,7,0,3,1,65,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5702865629313707,0,1,0.5692307692307692
1,1,0,0,0,4,0,3,2,66,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40813546356818403,0,1,0.5757575757575758
0,0,1,1,1,29,0,3,3,67,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5708643543742019,0,1,0.582089552238806
0,1,0,1,1,27,0,3,4,68,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3806303280884616,1,0,0.5735294117647058
1,0,1,1,0,14,1,3,5,69,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6046539771119426,0,0,0.5652173913043478
1,0,0,1,1,26,0,3,6,70,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.409724103657491,1,0,0.5571428571428572
0,0,1,1,0,13,0,3,7,71,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5718900146123893,1,0,0.5492957746478874
1,1,0,1,0,12,0,3,8,72,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40937425791163884,1,0,0.5416666666666666
1,0,1,0,0,6,1,3,9,73,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6050777374650753,1,1,0.547945205479452
1,1,1,0,1,24,1,3,10,74,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6023243048769532,0,0,0.5405405405405406
1,1,1,1,0,16,1,3,11,75,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6023017105315446,0,0,0.5333333333333333
1,0,0,0,0,2,0,3,12,76,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41001032043748065,1,0,0.5263157894736842
0,1,0,0,1,19,0,3,13,77,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37884254810539203,0,1,0.5324675324675324
1,1,1,1,1,32,1,3,14,78,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6045288446895123,0,0,0.5256410256410257
1,1,1,0,0,8,1,3,15,79,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6059662277432173,0,0,0.5189873417721519
0,1,1,1,1,31,0,3,16,80,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5706379068227507,1,0,0.5125
0,1,0,1,0,11,0,3,17,81,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3810014905467628,0,1,0.5185185185185185
0,1,1,1,0,15,0,3,18,82,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5702875102461674,1,0,0.5121951219512195
1,0,1,0,1,22,1,3,19,83,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.603478479894001,1,1,0.5180722891566265
1,1,0,1,1,28,0,3,20,84,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.40728752481519287,1,0,0.5119047619047619
0,0,0,0,0,1,0,3,21,85,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38180782738657393,1,0,0.5058823529411764
0,1,1,0,1,23,0,3,22,86,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5708172034926735,1,0,0.5
1,0,1,1,1,30,1,3,23,87,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6024403279747826,0,0,0.4942528735632184
0,0,0,0,1,17,0,3,24,88,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.38147747082725514,1,0,0.48863636363636365
0,0,0,1,1,25,0,3,25,89,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3794392854195535,1,0,0.48314606741573035
0,0,1,0,0,5,0,3,26,90,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5707990693423958,1,0,0.4777777777777778
1,0,0,1,0,10,0,3,27,91,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4092016771885633,0,1,0.4835164835164835
1,0,0,0,1,18,0,3,28,92,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4089690463257871,1,0,0.4782608695652174
0,0,1,0,1,21,0,3,29,93,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5702367182062811,1,0,0.4731182795698925
0,1,0,0,0,3,0,3,30,94,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.3802965030499922,0,1,0.4787234042553192
1,1,0,0,1,20,0,3,31,95,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4081789210633483,0,1,0.4842105263157895
0,0,0,1,0,9,0,3,32,96,69,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.37916387694470405,0,1,0.4895833333333333
0,1,1,0,0,7,0,1,1,1,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,1
1,0,0,0,1,18,0,1,2,2,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,1
0,0,1,1,1,29,0,1,3,3,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,1
0,1,1,0,1,23,0,1,4,4,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,1
0,1,0,0,1,19,0,1,5,5,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,0,0.8
0,1,0,1,0,11,0,1,6,6,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,0,0.6666666666666666
0,0,0,1,0,9,0,1,7,7,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,0,0.5714285714285714
0,0,0,0,1,17,0,1,8,8,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,0.625
0,1,0,0,0,3,0,1,9,9,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,0,1,0.6666666666666666
1,1,1,0,1,24,1,1,10,10,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5,1,1,0.7
0,1,1,1,1,31,0,1,11,11,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5781674947055397,0,1,0.7272727272727273
1,1,1,1,0,16,1,1,12,12,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.589750316205133,1,1,0.75
1,1,0,0,0,4,0,1,13,13,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4307315151305646,1,0,0.6923076923076923
1,1,0,1,0,12,0,1,14,14,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.4288663125366281,1,0,0.6428571428571429
1,1,0,0,1,20,0,1,15,15,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.41668769554083424,0,1,0.6666666666666666
0,0,1,1,0,13,0,1,16,16,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5712610593368875,1,0,0.625
1,0,1,1,0,14,1,1,17,17,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.5961329383103522,0,0,0.5882352941176471
1,0,0,0,0,2,0,1,18,18,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.407562972266725,1,0,0.5555555555555556
1,1,1,0,0,8,1,1,19,19,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.6052376267385113,1,1,0.5789473684210527
1,0,1,0,0,6,1,1,20,20,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.60637931483301,0,0,0.55
1,0,1,1,1,30,1,1,21,21,70,0.1,0.1,0.6,0.1,0.1,1,0,0.5,0.597652431533804,0,0,0.5238095238095238
